id,hotel_id,url_id,language,place_name,distance,category,created_at
1,b642d0b8-8cf7-445b-bd33-e682fbc503ee,87be0e54-1e4d-4073-9e3d-547b0a2e1707,en,RestaurantIlaafathi Restaurant8 km*,8 km*,restaurant,2026-04-06 15:19:03.426501+01
2,b642d0b8-8cf7-445b-bd33-e682fbc503ee,87be0e54-1e4d-4073-9e3d-547b0a2e1707,en,RestaurantKurumba Cafe21 km*,21 km*,restaurant,2026-04-06 15:19:03.426501+01
3,b642d0b8-8cf7-445b-bd33-e682fbc503ee,87be0e54-1e4d-4073-9e3d-547b0a2e1707,en,RestaurantThila21 km*,21 km*,restaurant,2026-04-06 15:19:03.426501+01
4,b642d0b8-8cf7-445b-bd33-e682fbc503ee,87be0e54-1e4d-4073-9e3d-547b0a2e1707,en,Velana International Airport23 km*,23 km*,airport,2026-04-06 15:19:03.426501+01
5,b642d0b8-8cf7-445b-bd33-e682fbc503ee,87be0e54-1e4d-4073-9e3d-547b0a2e1707,en,Dharavandhoo Airport95 km*,95 km*,airport,2026-04-06 15:19:03.426501+01
6,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Icons Gallery100 m,100 m,attraction,2026-04-06 15:19:18.393718+01
7,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Upper Gate150 m,150 m,attraction,2026-04-06 15:19:18.393718+01
8,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Ancient Theatre of Ohrid200 m,200 m,attraction,2026-04-06 15:19:18.393718+01
9,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Museum Robev House250 m,250 m,attraction,2026-04-06 15:19:18.393718+01
10,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,National Workshop for Handmade Paper350 m,350 m,attraction,2026-04-06 15:19:18.393718+01
11,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Samoil's Fortress600 m,600 m,attraction,2026-04-06 15:19:18.393718+01
12,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Nature Museum14 km,14 km,attraction,2026-04-06 15:19:18.393718+01
13,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Bay of Bones Museum16 km,16 km,attraction,2026-04-06 15:19:18.393718+01
14,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Cafe/barKaterosta1.3 km,1.3 km,restaurant,2026-04-06 15:19:18.393718+01
15,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Cafe/barCuba Libre Beach2.1 km,2.1 km,restaurant,2026-04-06 15:19:18.393718+01
16,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Cafe/barMetropolis Beach Bar Ohrid5 km,5 km,restaurant,2026-04-06 15:19:18.393718+01
17,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,LakeLake Ohrid0 m,0 m,nature,2026-04-06 15:19:18.393718+01
18,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Saraiste Beach250 m,250 m,beach,2026-04-06 15:19:18.393718+01
19,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Potpesh Beach400 m,400 m,beach,2026-04-06 15:19:18.393718+01
20,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Labino Beach1 km,1 km,beach,2026-04-06 15:19:18.393718+01
21,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Beach Nemo4.6 km,4.6 km,beach,2026-04-06 15:19:18.393718+01
22,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Green Paradise Beach7 km,7 km,beach,2026-04-06 15:19:18.393718+01
23,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,BusOhrid Bus Station2.2 km,2.2 km,transport,2026-04-06 15:19:18.393718+01
24,1234223b-23fd-4e1d-b2cd-fbeb0f6e559e,781cdfd1-9175-4f66-96fe-79f2b3c76754,en,Ohrid Airport8 km,8 km,airport,2026-04-06 15:19:18.393718+01
25,580150e1-7628-49e5-819e-bda441d2e670,87be0e54-1e4d-4073-9e3d-547b0a2e1707,es,RestauranteIlaafathi Restaurant8 km*,8 km*,restaurant,2026-04-06 15:20:07.973378+01
26,580150e1-7628-49e5-819e-bda441d2e670,87be0e54-1e4d-4073-9e3d-547b0a2e1707,es,RestauranteKurumba Cafe21 km*,21 km*,restaurant,2026-04-06 15:20:07.973378+01
27,580150e1-7628-49e5-819e-bda441d2e670,87be0e54-1e4d-4073-9e3d-547b0a2e1707,es,RestauranteThila21 km*,21 km*,restaurant,2026-04-06 15:20:07.973378+01
28,580150e1-7628-49e5-819e-bda441d2e670,87be0e54-1e4d-4073-9e3d-547b0a2e1707,es,Aeropuerto internacional de Velana23 km*,23 km*,airport,2026-04-06 15:20:07.973378+01
29,580150e1-7628-49e5-819e-bda441d2e670,87be0e54-1e4d-4073-9e3d-547b0a2e1707,es,Aeropuerto de Dharavandhoo95 km*,95 km*,airport,2026-04-06 15:20:07.973378+01
30,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Icons Gallery100 m,100 m,attraction,2026-04-06 15:20:22.11254+01
31,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Upper Gate150 m,150 m,attraction,2026-04-06 15:20:22.11254+01
32,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Ancient Theatre of Ohrid200 m,200 m,attraction,2026-04-06 15:20:22.11254+01
33,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Museum Robev House250 m,250 m,attraction,2026-04-06 15:20:22.11254+01
34,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,National Workshop for Handmade Paper350 m,350 m,attraction,2026-04-06 15:20:22.11254+01
35,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Samoil's Fortress600 m,600 m,attraction,2026-04-06 15:20:22.11254+01
36,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Nature Museum14 km,14 km,attraction,2026-04-06 15:20:22.11254+01
37,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Museo de la Bahía de los Huesos16 km,16 km,attraction,2026-04-06 15:20:22.11254+01
38,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,"Cafetería/barKaterosta1,3 km","1,3 km",restaurant,2026-04-06 15:20:22.11254+01
39,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,"Cafetería/barCuba Libre Beach2,1 km","2,1 km",restaurant,2026-04-06 15:20:22.11254+01
40,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Cafetería/barMetropolis Beach Bar Ohrid5 km,5 km,restaurant,2026-04-06 15:20:22.11254+01
41,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,LagoLake Ohrid0 m,0 m,nature,2026-04-06 15:20:22.11254+01
42,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Playa de Saraiste250 m,250 m,beach,2026-04-06 15:20:22.11254+01
43,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Playa de Potpesh400 m,400 m,beach,2026-04-06 15:20:22.11254+01
44,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Playa de Labino1 km,1 km,beach,2026-04-06 15:20:22.11254+01
45,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,"Playa de Nemo4,6 km","4,6 km",beach,2026-04-06 15:20:22.11254+01
46,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Playa Green Paradise7 km,7 km,beach,2026-04-06 15:20:22.11254+01
47,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,"AutobúsOhrid Bus Station2,2 km","2,2 km",transport,2026-04-06 15:20:22.11254+01
48,38713c70-5729-4e61-86c8-cb3da56d322e,781cdfd1-9175-4f66-96fe-79f2b3c76754,es,Aeropuerto de Ohrid8 km,8 km,airport,2026-04-06 15:20:22.11254+01
49,04862bed-e371-4476-a76c-f5655f7a06d1,87be0e54-1e4d-4073-9e3d-547b0a2e1707,de,RestaurantIlaafathi Restaurant8 km*,8 km*,restaurant,2026-04-06 15:20:38.803925+01
50,04862bed-e371-4476-a76c-f5655f7a06d1,87be0e54-1e4d-4073-9e3d-547b0a2e1707,de,RestaurantKurumba Cafe21 km*,21 km*,restaurant,2026-04-06 15:20:38.803925+01
51,04862bed-e371-4476-a76c-f5655f7a06d1,87be0e54-1e4d-4073-9e3d-547b0a2e1707,de,RestaurantThila21 km*,21 km*,restaurant,2026-04-06 15:20:38.803925+01
52,04862bed-e371-4476-a76c-f5655f7a06d1,87be0e54-1e4d-4073-9e3d-547b0a2e1707,de,Internationaler Flughafen Velana23 km*,23 km*,attraction,2026-04-06 15:20:38.803925+01
53,04862bed-e371-4476-a76c-f5655f7a06d1,87be0e54-1e4d-4073-9e3d-547b0a2e1707,de,Flughafen Dharavandhoo95 km*,95 km*,attraction,2026-04-06 15:20:38.803925+01
54,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Icons Gallery100 m,100 m,attraction,2026-04-06 15:21:13.42265+01
55,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Upper Gate150 m,150 m,attraction,2026-04-06 15:21:13.42265+01
56,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Ancient Theatre of Ohrid200 m,200 m,attraction,2026-04-06 15:21:13.42265+01
57,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Museum Robev House250 m,250 m,attraction,2026-04-06 15:21:13.42265+01
58,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,National Workshop for Handmade Paper350 m,350 m,attraction,2026-04-06 15:21:13.42265+01
59,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Samoil's Fortress600 m,600 m,attraction,2026-04-06 15:21:13.42265+01
60,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Nature Museum14 km,14 km,attraction,2026-04-06 15:21:13.42265+01
61,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Knochenbucht16 km,16 km,attraction,2026-04-06 15:21:13.42265+01
62,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,"Café/BarKaterosta1,3 km","1,3 km",restaurant,2026-04-06 15:21:13.42265+01
63,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,"Café/BarCuba Libre Beach2,1 km","2,1 km",restaurant,2026-04-06 15:21:13.42265+01
64,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Café/BarMetropolis Beach Bar Ohrid5 km,5 km,restaurant,2026-04-06 15:21:13.42265+01
65,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,SeeOhridsee0 m,0 m,attraction,2026-04-06 15:21:13.42265+01
66,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Strand Saraiste250 m,250 m,attraction,2026-04-06 15:21:13.42265+01
67,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Strand Potpesh400 m,400 m,attraction,2026-04-06 15:21:13.42265+01
68,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Strand Labino1 km,1 km,attraction,2026-04-06 15:21:13.42265+01
69,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,"Strand Nemo4,6 km","4,6 km",attraction,2026-04-06 15:21:13.42265+01
70,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Strand Green Paradise7 km,7 km,attraction,2026-04-06 15:21:13.42265+01
71,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,"BusOhrid Bus Station2,2 km","2,2 km",attraction,2026-04-06 15:21:13.42265+01
72,e52276fb-dce0-4169-87a7-0a58a0b6752d,781cdfd1-9175-4f66-96fe-79f2b3c76754,de,Flughafen Ohrid8 km,8 km,attraction,2026-04-06 15:21:13.42265+01
73,9bf9cae5-f885-4570-addc-d111469c48f6,87be0e54-1e4d-4073-9e3d-547b0a2e1707,it,RistoranteIlaafathi Restaurant8 km*,8 km*,attraction,2026-04-06 15:21:28.512363+01
74,9bf9cae5-f885-4570-addc-d111469c48f6,87be0e54-1e4d-4073-9e3d-547b0a2e1707,it,RistoranteKurumba Cafe21 km*,21 km*,attraction,2026-04-06 15:21:28.512363+01
75,9bf9cae5-f885-4570-addc-d111469c48f6,87be0e54-1e4d-4073-9e3d-547b0a2e1707,it,RistoranteThila21 km*,21 km*,attraction,2026-04-06 15:21:28.512363+01
76,9bf9cae5-f885-4570-addc-d111469c48f6,87be0e54-1e4d-4073-9e3d-547b0a2e1707,it,Aeroporto Internazionale Velana23 km*,23 km*,attraction,2026-04-06 15:21:28.512363+01
77,9bf9cae5-f885-4570-addc-d111469c48f6,87be0e54-1e4d-4073-9e3d-547b0a2e1707,it,Aeroporto di Dharavandhoo95 km*,95 km*,attraction,2026-04-06 15:21:28.512363+01
78,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Icons Gallery100 m,100 m,attraction,2026-04-06 15:21:51.735807+01
79,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Upper Gate150 m,150 m,attraction,2026-04-06 15:21:51.735807+01
80,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Ancient Theatre of Ohrid200 m,200 m,attraction,2026-04-06 15:21:51.735807+01
81,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Museum Robev House250 m,250 m,attraction,2026-04-06 15:21:51.735807+01
82,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,National Workshop for Handmade Paper350 m,350 m,attraction,2026-04-06 15:21:51.735807+01
83,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Samoil's Fortress600 m,600 m,attraction,2026-04-06 15:21:51.735807+01
84,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Nature Museum14 km,14 km,attraction,2026-04-06 15:21:51.735807+01
85,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Museo Baia delle Ossa16 km,16 km,attraction,2026-04-06 15:21:51.735807+01
86,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,"Caffetteria/barKaterosta1,3 km","1,3 km",attraction,2026-04-06 15:21:51.735807+01
87,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,"Caffetteria/barCuba Libre Beach2,1 km","2,1 km",attraction,2026-04-06 15:21:51.735807+01
88,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Caffetteria/barMetropolis Beach Bar Ohrid5 km,5 km,attraction,2026-04-06 15:21:51.735807+01
89,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,LagoLago di Ohrid (Ocrida)0 m,0 m,attraction,2026-04-06 15:21:51.735807+01
90,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Spiaggia di Saraiste250 m,250 m,attraction,2026-04-06 15:21:51.735807+01
91,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Spiaggia di Potpesh400 m,400 m,attraction,2026-04-06 15:21:51.735807+01
92,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Spiaggia di Labino1 km,1 km,attraction,2026-04-06 15:21:51.735807+01
93,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,"Spiaggia di Nemo4,6 km","4,6 km",attraction,2026-04-06 15:21:51.735807+01
94,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Spiaggia di Green Paradise7 km,7 km,attraction,2026-04-06 15:21:51.735807+01
95,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,"AutobusOhrid Bus Station2,2 km","2,2 km",attraction,2026-04-06 15:21:51.735807+01
96,96430c99-756d-4235-a868-f4d9f0131d02,781cdfd1-9175-4f66-96fe-79f2b3c76754,it,Aeroporto San Paolo Apostolo di Ocrida8 km,8 km,attraction,2026-04-06 15:21:51.735807+01
97,6110d70d-fb0a-43c2-8bf1-ad9680d0c745,87be0e54-1e4d-4073-9e3d-547b0a2e1707,fr,RestaurantIlaafathi Restaurant8 km*,8 km*,attraction,2026-04-06 15:22:21.484069+01
98,6110d70d-fb0a-43c2-8bf1-ad9680d0c745,87be0e54-1e4d-4073-9e3d-547b0a2e1707,fr,RestaurantKurumba Cafe21 km*,21 km*,attraction,2026-04-06 15:22:21.484069+01
99,6110d70d-fb0a-43c2-8bf1-ad9680d0c745,87be0e54-1e4d-4073-9e3d-547b0a2e1707,fr,RestaurantThila21 km*,21 km*,attraction,2026-04-06 15:22:21.484069+01
100,6110d70d-fb0a-43c2-8bf1-ad9680d0c745,87be0e54-1e4d-4073-9e3d-547b0a2e1707,fr,Aéroport international Velana de Malé23 km*,23 km*,attraction,2026-04-06 15:22:21.484069+01
101,6110d70d-fb0a-43c2-8bf1-ad9680d0c745,87be0e54-1e4d-4073-9e3d-547b0a2e1707,fr,Aéroport de Dharavandhoo95 km*,95 km*,attraction,2026-04-06 15:22:21.484069+01
102,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Icons Gallery100 m,100 m,attraction,2026-04-06 15:22:52.729124+01
103,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Upper Gate150 m,150 m,attraction,2026-04-06 15:22:52.729124+01
104,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Ancient Theatre of Ohrid200 m,200 m,attraction,2026-04-06 15:22:52.729124+01
105,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Museum Robev House250 m,250 m,attraction,2026-04-06 15:22:52.729124+01
106,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,National Workshop for Handmade Paper350 m,350 m,attraction,2026-04-06 15:22:52.729124+01
107,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Samoil's Fortress600 m,600 m,attraction,2026-04-06 15:22:52.729124+01
108,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Nature Museum14 km,14 km,attraction,2026-04-06 15:22:52.729124+01
109,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Musée Bay of Bones16 km,16 km,attraction,2026-04-06 15:22:52.729124+01
110,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,"Café / barKaterosta1,3 km","1,3 km",restaurant,2026-04-06 15:22:52.729124+01
111,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,"Café / barCuba Libre Beach2,1 km","2,1 km",restaurant,2026-04-06 15:22:52.729124+01
112,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Café / barMetropolis Beach Bar Ohrid5 km,5 km,restaurant,2026-04-06 15:22:52.729124+01
113,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,LacLac d'Ohrid0 m,0 m,nature,2026-04-06 15:22:52.729124+01
114,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Plage Saraiste250 m,250 m,beach,2026-04-06 15:22:52.729124+01
115,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Plage de Potpesh400 m,400 m,beach,2026-04-06 15:22:52.729124+01
116,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Plage de Labino1 km,1 km,beach,2026-04-06 15:22:52.729124+01
117,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,"Plage Nemo4,6 km","4,6 km",beach,2026-04-06 15:22:52.729124+01
118,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Plage Green Paradise7 km,7 km,beach,2026-04-06 15:22:52.729124+01
119,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,"BusOhrid Bus Station2,2 km","2,2 km",transport,2026-04-06 15:22:52.729124+01
120,04f07df3-353e-4cd5-aa60-36f4585e2df2,781cdfd1-9175-4f66-96fe-79f2b3c76754,fr,Aéroport Saint-Paul l'Apôtre d'Ohrid8 km,8 km,airport,2026-04-06 15:22:52.729124+01
121,bf39d547-e4c5-4a0c-93a1-9fc1ca83b540,87be0e54-1e4d-4073-9e3d-547b0a2e1707,pt,RestauranteIlaafathi Restaurant8 km*,8 km*,restaurant,2026-04-06 15:23:02.250235+01
122,bf39d547-e4c5-4a0c-93a1-9fc1ca83b540,87be0e54-1e4d-4073-9e3d-547b0a2e1707,pt,RestauranteKurumba Cafe21 km*,21 km*,restaurant,2026-04-06 15:23:02.250235+01
123,bf39d547-e4c5-4a0c-93a1-9fc1ca83b540,87be0e54-1e4d-4073-9e3d-547b0a2e1707,pt,RestauranteThila21 km*,21 km*,restaurant,2026-04-06 15:23:02.250235+01
124,bf39d547-e4c5-4a0c-93a1-9fc1ca83b540,87be0e54-1e4d-4073-9e3d-547b0a2e1707,pt,Velana International Airport23 km*,23 km*,airport,2026-04-06 15:23:02.250235+01
125,bf39d547-e4c5-4a0c-93a1-9fc1ca83b540,87be0e54-1e4d-4073-9e3d-547b0a2e1707,pt,Dharavandhoo Airport95 km*,95 km*,airport,2026-04-06 15:23:02.250235+01
126,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Icons Gallery100 m,100 m,attraction,2026-04-06 15:23:19.860028+01
127,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Upper Gate150 m,150 m,attraction,2026-04-06 15:23:19.860028+01
128,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Ancient Theatre of Ohrid200 m,200 m,attraction,2026-04-06 15:23:19.860028+01
129,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Museum Robev House250 m,250 m,attraction,2026-04-06 15:23:19.860028+01
130,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,National Workshop for Handmade Paper350 m,350 m,attraction,2026-04-06 15:23:19.860028+01
131,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Samoil's Fortress600 m,600 m,attraction,2026-04-06 15:23:19.860028+01
132,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Nature Museum14 km,14 km,attraction,2026-04-06 15:23:19.860028+01
133,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Bay of Bones Museum16 km,16 km,attraction,2026-04-06 15:23:19.860028+01
134,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,"Café/barKaterosta1,3 km","1,3 km",restaurant,2026-04-06 15:23:19.860028+01
135,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,"Café/barCuba Libre Beach2,1 km","2,1 km",restaurant,2026-04-06 15:23:19.860028+01
136,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Café/barMetropolis Beach Bar Ohrid5 km,5 km,restaurant,2026-04-06 15:23:19.860028+01
137,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,LagoLake Ohrid0 m,0 m,nature,2026-04-06 15:23:19.860028+01
138,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Saraiste Beach250 m,250 m,beach,2026-04-06 15:23:19.860028+01
139,0c7da9ec-51c3-4076-b1dc-917bee69749a,781cdfd1-9175-4f66-96fe-79f2b3c76754,pt,Potpesh Beach400 m,400 m,beach,2026-04-06 15:23:19.860028+01
